REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	3	AR0580100	19910430	 	RUSSELLVILLE	AR	4	7	3	1	N	 	3390	030E	 	 	25470	58	 	25026	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	I	I	I	 	 	 	 	RUSSELLVILLE	115	 	 	 	 	NJ2EB4Z.J B5	19990922	D	3	1	1	W	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0580100	19910430	 	RUSSELLVILLE	AR	4	7	3	1	N	 	3390	030E	 	 	25470	58	 	25026	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	I	I	I	 	 	 	 	RUSSELLVILLE	115	 	 	 	 	F93A50P.3OZD	19991109	D	4	1	1	W	13C	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0700200	19910430	 	SMACKOVER	AR	7	7	3	1	N	 	3390	035W	 	 	2162	70	 	2181	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	Z	Z	I	 	 	 	 	SMACKOVER	139	 	 	 	 	YA19-1A895HS	19991014	D	4	1	3	W	13C	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0030100	19910430	 	FLAGSTAFF	AZ	3	8	4	1	Y	 	3630	025A	 	 	57988	3	275	57307	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	Z	I	I	 	 	 	 	FLAGSTAFF	005	 	 	 	 	6X04EMBV72 N	19990827	S	3	1	1	W	13C	1	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0030100	19910430	 	FLAGSTAFF	AZ	3	8	4	1	Y	 	3630	025A	 	 	57988	3	275	57307	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	Z	I	I	 	 	 	 	FLAGSTAFF	005	 	 	 	 	6X011VTR72 N	19991202	S	4	1	1	W	13C	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070000	19910430	 	PHOENIX	AZ	9A	8	4	2	N	 	3630	025A	 	 	242230	7	662	232184	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	I	I	Z	 	 	 	 	MARICOPA	013	 	 	 	 	NJ-ZVDL4G0W5	19990409	S	2	1	0	U	290	1	10	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070000	19910430	 	PHOENIX	AZ	9A	8	4	2	N	 	3630	025A	 	 	242230	7	662	232184	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	I	I	Z	 	 	 	 	MARICOPA	013	 	 	 	 	NJ-ZVS14G0W5	19990412	S	2	1	0	U	220	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070000	19910430	 	PHOENIX	AZ	9A	8	4	2	N	 	3630	025A	 	 	242230	7	662	232184	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	I	I	Z	 	 	 	 	MARICOPA	013	 	 	 	 	PU-GTRY7Q-F3	19990618	S	2	2	0	U	13C	2	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070000	19910430	 	PHOENIX	AZ	9A	8	4	2	N	 	3630	025A	 	 	242230	7	662	232184	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	Z	I	I	Z	 	 	 	 	MARICOPA	013	 	 	 	 	PU2YJ7VMQ-F3	19990913	S	3	1	1	W	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070500	19910430	 	CHANDLER	AZ	2	8	4	1	N	 	3630	025A	 	 	164096	7	662	151136	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	 	Z	Z	I	 	 	 	 	CHANDLER	013	 	 	 	 	72-4K4Z86-9G	19991126	S	4	1	0	U	13C	1	20	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070700	19910430	 	EL MIRAGE	AZ	6	8	4	1	N	 	3630	025A	 	 	6080	7	662	6040	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	I	 	 	I	 	 	 	 	EL MIRAGE	013	 	 	 	 	6X0B1W3U72 N	19990218	S	1	2	2	M	13B	2	22	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070700	19910430	 	EL MIRAGE	AZ	6	8	4	1	N	 	3630	025A	 	 	6080	7	662	6040	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	I	 	 	I	 	 	 	 	EL MIRAGE	013	 	 	 	 	6X0VAFQU72 N	19991102	S	4	1	0	U	13C	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	19910430	 	GILBERT	AZ	3	8	4	1	N	 	3630	025A	 	 	90928	7	662	68025	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	I	I	I	Z	 	 	 	 	GILBERT	013	 	 	 	 	6X01RE3U72 N	19990304	S	1	1	1	W	13C	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	19910430	 	GILBERT	AZ	3	8	4	1	N	 	3630	025A	 	 	90928	7	662	68025	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	I	I	I	Z	 	 	 	 	GILBERT	013	 	 	 	 	6X01KCZU72 N	19990314	S	1	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	19910430	 	GILBERT	AZ	3	8	4	1	N	 	3630	025A	 	 	90928	7	662	68025	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	I	I	I	Z	 	 	 	 	GILBERT	013	 	 	 	 	6X01KBBU72 N	19990314	S	1	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	19910430	 	GILBERT	AZ	3	8	4	1	N	 	3630	025A	 	 	90928	7	662	68025	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	I	I	I	Z	 	 	 	 	GILBERT	013	 	 	 	 	6X0 ICTU72 N	19990427	S	2	1	0	U	290	1	18	25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	19910430	 	GILBERT	AZ	3	8	4	1	N	 	3630	025A	 	 	90928	7	662	68025	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	I	I	I	Z	 	 	 	 	GILBERT	013	 	 	 	 	6X0VRWRU72 N	19990621	S	2	1	2	W	13C	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	19910430	 	GILBERT	AZ	3	8	4	1	N	 	3630	025A	 	 	90928	7	662	68025	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1999	I	I	I	Z	 	 	 	 	GILBERT	013	 	 	 	 	6X0V1CSU72 N	19990715	S	3	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
